15,7,1351.51,342.06,1440.34,554.72,1,-1,-1,-1
15,8,929.36,359.27,965.32,443.30,1,-1,-1,-1
15,9,882.60,427.29,955.60,587.50,1,-1,-1,-1
15,10,1095.41,358.50,1155.80,501.60,1,-1,-1,-1
15,11,518.42,379.01,570.84,495.93,1,-1,-1,-1
15,1,676.19,278.86,902.43,825.62,1,-1,-1,-1
15,16,645.29,339.56,742.31,592.88,1,-1,-1,-1
16,7,1351.57,341.84,1440.75,555.41,1,-1,-1,-1
16,8,928.74,359.03,964.54,442.38,1,-1,-1,-1
16,9,882.57,426.98,955.45,587.10,1,-1,-1,-1
16,10,1095.84,359.33,1155.35,500.34,1,-1,-1,-1
16,11,518.20,378.98,570.49,495.94,1,-1,-1,-1
16,1,675.95,279.70,899.85,822.31,1,-1,-1,-1
16,16,647.45,339.81,743.65,590.97,1,-1,-1,-1
17,7,1351.25,341.78,1440.62,555.68,1,-1,-1,-1
17,8,928.53,358.94,964.92,443.37,1,-1,-1,-1
17,9,882.74,426.88,955.88,587.63,1,-1,-1,-1
17,10,1096.29,359.65,1155.55,499.89,1,-1,-1,-1
17,11,518.17,378.98,570.34,495.94,1,-1,-1,-1
17,1,675.87,280.09,898.60,820.85,1,-1,-1,-1
18,7,1351.24,341.77,1440.48,555.14,1,-1,-1,-1
18,8,928.43,358.26,965.12,443.09,1,-1,-1,-1
18,9,882.53,426.85,955.66,587.83,1,-1,-1,-1
18,10,1096.67,360.46,1155.40,499.09,1,-1,-1,-1
18,11,517.96,378.98,569.87,495.28,1,-1,-1,-1
18,1,674.92,278.96,898.17,822.13,1,-1,-1,-1
19,7,1351.61,341.79,1440.75,554.94,1,-1,-1,-1
19,8,928.09,358.01,964.86,442.98,1,-1,-1,-1
19,9,882.48,426.85,955.55,587.91,1,-1,-1,-1
19,10,1097.00,361.43,1155.14,498.14,1,-1,-1,-1
19,11,517.50,378.94,569.35,495.12,1,-1,-1,-1
19,1,670.45,277.92,893.99,822.48,1,-1,-1,-1
20,7,1351.88,342.47,1440.74,554.88,1,-1,-1,-1
20,8,927.97,357.92,964.79,442.95,1,-1,-1,-1
20,9,882.50,426.86,955.47,587.95,1,-1,-1,-1
20,10,1097.56,361.14,1155.26,496.48,1,-1,-1,-1
20,1,669.13,278.24,891.89,821.82,1,-1,-1,-1
20,16,656.15,332.63,758.13,596.01,1,-1,-1,-1
21,7,1351.86,342.08,1440.88,554.87,1,-1,-1,-1
21,8,926.07,357.90,962.67,442.28,1,-1,-1,-1
21,9,882.66,427.54,955.29,587.96,1,-1,-1,-1
21,10,1097.59,360.36,1155.47,495.89,1,-1,-1,-1
21,1,669.48,280.39,890.14,820.13,1,-1,-1,-1
21,16,658.37,332.06,760.33,595.38,1,-1,-1,-1
22,7,1351.87,341.94,1440.93,554.88,1,-1,-1,-1
22,8,925.39,357.23,962.52,442.70,1,-1,-1,-1
22,9,882.64,426.48,955.98,588.63,1,-1,-1,-1
22,10,1097.82,359.41,1155.98,495.70,1,-1,-1,-1
22,1,669.72,280.58,889.30,819.39,1,-1,-1,-1
22,16,662.52,327.96,765.22,590.23,1,-1,-1,-1
23,7,1352.40,340.57,1441.10,552.24,1,-1,-1,-1
23,8,926.95,356.99,963.98,442.20,1,-1,-1,-1
23,9,882.65,426.09,956.22,588.88,1,-1,-1,-1
23,10,1098.69,359.72,1156.69,495.66,1,-1,-1,-1
23,1,669.66,280.01,889.08,819.70,1,-1,-1,-1
23,16,662.85,326.33,767.32,590.40,1,-1,-1,-1
24,7,1352.32,339.41,1441.44,551.92,1,-1,-1,-1
24,8,927.56,356.91,964.55,442.01,1,-1,-1,-1
24,9,882.70,424.63,956.92,588.98,1,-1,-1,-1
24,10,1098.31,355.86,1157.66,495.01,1,-1,-1,-1
24,11,518.44,378.05,570.09,494.02,1,-1,-1,-1
24,1,674.25,282.46,891.62,818.43,1,-1,-1,-1
24,16,663.49,327.09,768.14,589.15,1,-1,-1,-1
25,7,1356.00,338.32,1445.80,552.48,1,-1,-1,-1
25,8,927.80,356.89,964.78,441.95,1,-1,-1,-1
25,9,883.11,424.09,957.45,589.01,1,-1,-1,-1
25,10,1100.79,354.44,1160.64,494.79,1,-1,-1,-1
25,11,518.25,377.95,569.87,493.83,1,-1,-1,-1
25,1,676.12,283.41,892.40,817.89,1,-1,-1,-1
25,16,663.63,327.42,768.37,587.39,1,-1,-1,-1
26,7,1357.23,340.57,1446.94,554.68,1,-1,-1,-1
26,8,928.30,357.55,965.12,441.93,1,-1,-1,-1
26,9,882.93,423.89,957.32,589.02,1,-1,-1,-1
26,10,1102.62,356.55,1162.18,496.04,1,-1,-1,-1
26,1,678.19,285.76,891.92,815.65,1,-1,-1,-1
26,16,665.63,326.73,770.22,586.32,1,-1,-1,-1
27,7,1357.61,341.44,1447.43,555.53,1,-1,-1,-1
27,8,928.84,358.47,965.58,442.59,1,-1,-1,-1
27,9,883.38,424.49,957.42,589.02,1,-1,-1,-1
27,10,1103.40,358.04,1162.64,496.54,1,-1,-1,-1
27,11,518.44,377.96,570.31,494.77,1,-1,-1,-1
27,1,679.36,286.65,891.94,816.10,1,-1,-1,-1
28,7,1358.50,343.10,1447.49,555.85,1,-1,-1,-1
28,8,928.91,359.48,965.89,444.17,1,-1,-1,-1
28,9,883.85,425.40,957.80,589.68,1,-1,-1,-1
28,10,1104.48,360.60,1162.64,496.75,1,-1,-1,-1
28,11,518.26,377.96,570.57,495.59,1,-1,-1,-1
28,1,680.32,286.98,892.03,816.24,1,-1,-1,-1
29,7,1359.42,345.71,1447.56,556.63,1,-1,-1,-1
29,8,928.94,360.52,966.00,445.42,1,-1,-1,-1
29,9,883.93,426.41,958.04,590.59,1,-1,-1,-1
29,10,1104.92,361.57,1163.22,498.17,1,-1,-1,-1
29,11,518.12,377.89,570.48,495.62,1,-1,-1,-1
29,1,680.42,289.07,892.25,820.25,1,-1,-1,-1
29,16,674.66,330.28,781.26,596.32,1,-1,-1,-1
30,7,1359.55,349.34,1447.76,560.24,1,-1,-1,-1
30,8,929.53,363.55,967.45,450.51,1,-1,-1,-1
30,9,883.93,429.43,958.81,594.89,1,-1,-1,-1
30,10,1105.43,366.56,1163.04,501.35,1,-1,-1,-1
30,1,681.81,289.85,890.93,815.78,1,-1,-1,-1
30,16,676.93,330.13,783.66,596.51,1,-1,-1,-1
31,7,1360.03,352.67,1448.69,563.57,1,-1,-1,-1
31,8,930.41,367.95,968.63,455.68,1,-1,-1,-1
31,9,887.36,433.21,961.58,597.16,1,-1,-1,-1
31,10,1107.04,374.43,1162.83,505.22,1,-1,-1,-1
31,1,687.71,297.43,892.95,813.39,1,-1,-1,-1
31,16,683.77,341.81,786.01,596.94,1,-1,-1,-1
31,20,1598.98,364.03,1736.09,634.13,1,-1,-1,-1
32,7,1359.75,357.87,1449.48,570.10,1,-1,-1,-1
32,8,933.13,374.21,971.29,461.57,1,-1,-1,-1
32,9,889.06,438.60,963.55,603.29,1,-1,-1,-1
32,10,1109.83,376.00,1167.24,510.68,1,-1,-1,-1
32,1,690.49,304.92,893.76,815.81,1,-1,-1,-1
32,16,686.50,342.83,788.40,597.15,1,-1,-1,-1
32,20,1592.46,371.64,1728.40,639.75,1,-1,-1,-1
33,7,1363.66,363.08,1453.64,575.15,1,-1,-1,-1
33,8,934.38,378.54,972.73,466.41,1,-1,-1,-1
33,9,889.63,443.23,964.98,609.51,1,-1,-1,-1
33,10,1112.35,381.80,1169.27,515.27,1,-1,-1,-1
33,1,691.69,309.65,893.81,817.37,1,-1,-1,-1
33,20,1588.99,373.11,1726.93,644.40,1,-1,-1,-1
34,7,1365.69,370.28,1455.94,582.30,1,-1,-1,-1
34,8,936.29,385.38,974.43,472.77,1,-1,-1,-1
34,9,891.18,452.17,965.46,615.76,1,-1,-1,-1
34,10,1116.08,388.60,1173.17,522.29,1,-1,-1,-1
34,1,692.46,314.66,894.75,823.27,1,-1,-1,-1
34,20,1589.29,383.39,1726.78,652.95,1,-1,-1,-1
35,7,1370.86,378.21,1461.60,590.86,1,-1,-1,-1
35,8,938.32,393.18,976.37,480.38,1,-1,-1,-1
35,9,893.96,460.16,970.70,628.67,1,-1,-1,-1
35,10,1119.23,396.36,1176.10,529.48,1,-1,-1,-1
35,11,530.43,417.61,583.01,535.63,1,-1,-1,-1
35,1,696.69,323.08,898.38,830.09,1,-1,-1,-1
35,20,1588.66,391.71,1727.14,662.08,1,-1,-1,-1
36,7,1376.17,385.72,1467.55,599.28,1,-1,-1,-1
36,8,942.07,403.30,980.00,490.42,1,-1,-1,-1
36,9,896.28,468.94,973.26,637.96,1,-1,-1,-1
36,10,1123.63,407.80,1179.85,539.40,1,-1,-1,-1
36,11,532.43,427.17,584.05,543.12,1,-1,-1,-1
36,1,699.81,332.77,900.12,836.60,1,-1,-1,-1
36,20,1586.97,396.49,1729.65,673.38,1,-1,-1,-1
37,7,1379.57,397.01,1470.27,608.27,1,-1,-1,-1
37,8,944.33,412.29,982.44,499.37,1,-1,-1,-1
37,9,900.94,479.42,976.97,645.99,1,-1,-1,-1
37,10,1126.80,416.62,1182.93,548.33,1,-1,-1,-1
37,11,533.47,430.98,585.03,546.80,1,-1,-1,-1
37,1,705.10,343.59,905.19,846.94,1,-1,-1,-1
37,16,710.78,389.18,814.53,648.56,1,-1,-1,-1
37,20,1586.24,404.08,1730.84,682.66,1,-1,-1,-1
38,7,1383.73,401.14,1476.22,616.17,1,-1,-1,-1
38,8,947.85,419.50,986.54,507.88,1,-1,-1,-1
38,9,903.55,486.57,980.09,654.17,1,-1,-1,-1
38,10,1130.46,419.10,1188.09,554.17,1,-1,-1,-1
38,1,711.36,352.12,911.31,856.03,1,-1,-1,-1
38,16,714.42,393.79,818.16,653.16,1,-1,-1,-1
38,20,1585.42,410.02,1731.99,690.54,1,-1,-1,-1
39,7,1386.29,407.15,1478.62,621.61,1,-1,-1,-1
39,8,949.67,425.35,988.82,514.88,1,-1,-1,-1
39,9,907.29,492.40,984.98,662.34,1,-1,-1,-1
39,10,1132.78,423.82,1190.91,560.16,1,-1,-1,-1
39,1,713.62,360.44,913.55,864.61,1,-1,-1,-1
39,20,1585.36,417.33,1732.30,697.20,1,-1,-1,-1
40,7,1390.48,411.90,1483.38,627.45,1,-1,-1,-1
40,8,951.72,430.03,990.19,518.02,1,-1,-1,-1
40,9,908.52,497.06,987.55,669.85,1,-1,-1,-1
40,10,1134.39,426.11,1193.07,564.25,1,-1,-1,-1
40,1,714.48,366.67,914.85,871.66,1,-1,-1,-1
40,20,1585.50,421.16,1732.35,699.40,1,-1,-1,-1
41,7,1392.89,414.19,1486.15,630.14,1,-1,-1,-1
41,8,953.22,432.27,991.17,518.99,1,-1,-1,-1
41,9,909.97,499.33,989.37,672.53,1,-1,-1,-1
41,10,1138.20,426.83,1197.73,566.95,1,-1,-1,-1
41,1,715.03,369.47,916.26,875.46,1,-1,-1,-1
41,20,1584.79,425.00,1732.56,703.93,1,-1,-1,-1
42,7,1397.34,414.22,1491.36,632.29,1,-1,-1,-1
42,8,956.03,433.59,995.15,523.15,1,-1,-1,-1
42,9,914.83,501.32,993.49,672.67,1,-1,-1,-1
42,10,1143.95,430.23,1202.90,569.13,1,-1,-1,-1
42,1,719.74,372.29,920.05,875.40,1,-1,-1,-1
42,20,1584.28,426.88,1732.28,706.05,1,-1,-1,-1
43,7,1404.19,415.40,1497.84,632.94,1,-1,-1,-1
43,8,961.59,432.67,1000.51,521.97,1,-1,-1,-1
43,9,920.44,501.23,999.73,673.83,1,-1,-1,-1
43,10,1147.88,432.02,1206.24,569.78,1,-1,-1,-1
43,1,721.79,372.48,922.37,876.51,1,-1,-1,-1
43,20,1585.42,428.70,1732.24,706.60,1,-1,-1,-1
44,7,1410.98,417.67,1505.13,636.97,1,-1,-1,-1
44,8,965.81,434.11,1004.95,523.95,1,-1,-1,-1
44,9,923.62,501.71,1002.81,674.11,1,-1,-1,-1
44,10,1153.42,433.22,1211.83,571.19,1,-1,-1,-1
44,1,726.54,375.02,927.69,880.09,1,-1,-1,-1
44,20,1585.34,431.16,1732.79,711.89,1,-1,-1,-1
45,7,1418.50,419.07,1512.55,638.35,1,-1,-1,-1
45,8,971.32,433.87,1011.11,525.22,1,-1,-1,-1
45,9,929.76,502.41,1008.74,674.05,1,-1,-1,-1
45,10,1160.03,433.54,1218.43,571.59,1,-1,-1,-1
45,1,732.53,375.80,933.90,881.30,1,-1,-1,-1
45,20,1589.38,431.26,1737.55,715.02,1,-1,-1,-1
46,7,1426.11,419.46,1520.21,639.38,1,-1,-1,-1
46,8,977.63,433.67,1017.57,525.58,1,-1,-1,-1
46,9,936.09,501.22,1016.02,674.54,1,-1,-1,-1
46,10,1167.08,432.88,1226.02,572.27,1,-1,-1,-1
46,1,735.51,372.63,936.64,878.97,1,-1,-1,-1
46,20,1590.17,428.51,1740.78,718.65,1,-1,-1,-1
46,22,830.22,420.78,923.46,653.02,1,-1,-1,-1
47,7,1437.49,420.15,1531.43,639.64,1,-1,-1,-1
47,8,985.08,431.51,1024.62,522.32,1,-1,-1,-1
47,9,942.92,500.67,1023.30,674.60,1,-1,-1,-1
47,10,1174.22,432.53,1233.36,572.42,1,-1,-1,-1
47,11,580.54,451.46,632.51,566.45,1,-1,-1,-1
47,1,745.76,373.28,944.84,875.32,1,-1,-1,-1
47,20,1591.27,428.64,1741.20,717.90,1,-1,-1,-1
47,22,842.44,421.02,935.45,652.28,1,-1,-1,-1
48,7,1446.74,420.30,1540.29,638.94,1,-1,-1,-1
48,8,992.40,429.91,1031.83,520.27,1,-1,-1,-1
48,9,950.33,499.70,1030.87,673.85,1,-1,-1,-1
48,10,1181.66,432.96,1240.33,571.05,1,-1,-1,-1
48,11,584.13,454.06,636.06,568.95,1,-1,-1,-1
48,1,751.05,369.41,948.26,868.52,1,-1,-1,-1
48,20,1592.49,429.87,1741.20,716.75,1,-1,-1,-1
48,22,852.36,422.56,943.90,649.82,1,-1,-1,-1
49,7,1453.98,419.60,1548.07,638.56,1,-1,-1,-1
49,8,997.65,429.23,1037.06,519.42,1,-1,-1,-1
49,9,957.42,500.57,1037.07,672.80,1,-1,-1,-1
49,10,1188.08,432.36,1246.97,570.42,1,-1,-1,-1
49,11,588.33,451.37,641.12,568.71,1,-1,-1,-1
49,1,757.47,367.86,953.45,864.57,1,-1,-1,-1
49,20,1595.84,428.24,1746.22,718.13,1,-1,-1,-1
49,22,855.51,423.06,946.84,649.01,1,-1,-1,-1
50,7,1461.27,415.94,1555.93,635.69,1,-1,-1,-1
50,8,1001.85,426.93,1041.79,518.37,1,-1,-1,-1
50,9,964.44,496.84,1044.00,668.99,1,-1,-1,-1
50,10,1194.15,427.44,1254.05,567.47,1,-1,-1,-1
50,11,591.97,453.44,644.84,570.94,1,-1,-1,-1
50,1,764.39,363.88,959.22,858.41,1,-1,-1,-1
50,20,1601.52,426.88,1753.51,718.53,1,-1,-1,-1
50,22,866.12,419.67,955.97,641.72,1,-1,-1,-1
51,7,1468.86,414.49,1563.52,633.86,1,-1,-1,-1
51,8,1006.71,423.40,1046.59,514.64,1,-1,-1,-1
51,9,971.03,495.38,1050.26,666.83,1,-1,-1,-1
51,10,1201.16,425.54,1260.86,564.99,1,-1,-1,-1
51,1,767.91,357.68,962.13,852.10,1,-1,-1,-1
51,20,1603.22,424.97,1757.34,719.22,1,-1,-1,-1
51,22,869.74,417.05,960.06,639.19,1,-1,-1,-1
52,7,1471.59,413.23,1566.72,633.76,1,-1,-1,-1
52,8,1009.43,422.01,1049.20,513.16,1,-1,-1,-1
52,9,974.27,494.12,1053.47,665.30,1,-1,-1,-1
52,10,1205.10,426.09,1263.10,561.34,1,-1,-1,-1
52,1,773.06,354.66,966.37,847.09,1,-1,-1,-1
52,20,1603.53,424.18,1759.03,719.37,1,-1,-1,-1
52,22,875.33,414.07,965.55,634.95,1,-1,-1,-1
53,7,1476.87,413.37,1571.81,633.67,1,-1,-1,-1
53,8,1013.20,421.46,1052.39,511.26,1,-1,-1,-1
53,9,974.72,491.63,1055.74,666.01,1,-1,-1,-1
53,10,1206.65,421.59,1265.39,558.58,1,-1,-1,-1
53,1,775.75,351.53,967.54,841.27,1,-1,-1,-1
53,20,1603.36,423.82,1759.84,719.32,1,-1,-1,-1
53,22,881.44,411.66,972.42,633.50,1,-1,-1,-1
54,7,1478.79,413.39,1573.36,632.93,1,-1,-1,-1
54,8,1014.45,421.24,1053.43,510.51,1,-1,-1,-1
54,9,978.56,490.02,1060.51,666.26,1,-1,-1,-1
54,10,1210.60,423.88,1268.54,558.88,1,-1,-1,-1
54,1,776.70,349.69,967.72,839.14,1,-1,-1,-1
54,20,1602.47,422.98,1760.21,719.87,1,-1,-1,-1
54,22,887.80,410.82,979.07,633.07,1,-1,-1,-1
55,7,1479.41,412.71,1574.93,633.93,1,-1,-1,-1
55,8,1015.40,421.81,1053.72,509.56,1,-1,-1,-1
55,9,979.84,489.39,1062.18,666.32,1,-1,-1,-1
55,10,1212.88,425.41,1269.86,558.32,1,-1,-1,-1
55,1,776.85,348.36,967.70,839.07,1,-1,-1,-1
55,20,1598.06,423.28,1755.78,720.00,1,-1,-1,-1
55,22,889.95,409.21,982.55,634.36,1,-1,-1,-1
56,7,1483.11,411.11,1579.59,634.28,1,-1,-1,-1
56,8,1015.47,420.68,1053.79,508.53,1,-1,-1,-1
56,9,980.66,489.15,1062.81,665.66,1,-1,-1,-1
56,10,1213.18,420.63,1271.87,557.44,1,-1,-1,-1
56,1,776.70,345.90,968.31,839.78,1,-1,-1,-1
56,20,1600.02,422.05,1758.93,720.63,1,-1,-1,-1
56,22,890.56,408.00,984.23,634.90,1,-1,-1,-1
57,7,1484.72,409.83,1582.11,635.04,1,-1,-1,-1
57,8,1015.68,420.26,1054.08,508.15,1,-1,-1,-1
57,9,981.68,487.08,1062.68,661.43,1,-1,-1,-1
57,10,1213.30,418.87,1272.40,556.47,1,-1,-1,-1
57,1,777.22,345.66,968.38,840.10,1,-1,-1,-1
57,20,1597.08,422.87,1754.56,719.48,1,-1,-1,-1
57,22,895.37,408.25,988.44,633.18,1,-1,-1,-1
58,7,1489.56,409.99,1586.38,633.98,1,-1,-1,-1
58,8,1015.76,419.43,1054.62,508.67,1,-1,-1,-1
58,9,984.87,485.63,1066.15,661.14,1,-1,-1,-1
58,10,1216.42,418.85,1275.14,555.44,1,-1,-1,-1
58,1,781.50,346.93,971.39,839.62,1,-1,-1,-1
58,20,1595.10,417.88,1753.69,717.00,1,-1,-1,-1
58,22,897.60,408.40,990.49,631.93,1,-1,-1,-1
59,7,1491.86,409.39,1588.49,633.54,1,-1,-1,-1
59,8,1016.89,417.81,1054.88,504.92,1,-1,-1,-1
59,9,986.95,485.76,1067.66,660.37,1,-1,-1,-1
59,10,1218.61,418.86,1276.87,554.39,1,-1,-1,-1
59,1,783.48,346.11,973.27,840.81,1,-1,-1,-1
59,20,1594.65,415.98,1753.05,715.36,1,-1,-1,-1
59,22,902.33,407.83,995.61,632.18,1,-1,-1,-1
60,7,1496.52,405.20,1593.75,631.38,1,-1,-1,-1
60,8,1017.26,415.85,1056.13,504.82,1,-1,-1,-1
60,9,987.91,484.50,1069.11,660.74,1,-1,-1,-1
60,10,1219.96,418.87,1278.05,554.01,1,-1,-1,-1
60,1,787.38,346.49,978.56,845.92,1,-1,-1,-1
60,20,1592.98,411.97,1754.29,718.00,1,-1,-1,-1
60,22,903.90,405.00,997.35,629.67,1,-1,-1,-1
61,7,1498.30,403.62,1595.42,630.55,1,-1,-1,-1
61,8,1019.45,414.48,1059.02,504.79,1,-1,-1,-1
61,9,987.88,483.37,1069.83,661.54,1,-1,-1,-1
61,10,1220.47,419.55,1278.25,553.88,1,-1,-1,-1
61,1,789.96,347.97,980.58,847.21,1,-1,-1,-1
61,20,1588.44,411.12,1749.52,718.31,1,-1,-1,-1
61,22,909.09,404.63,1001.65,627.45,1,-1,-1,-1
62,7,1499.17,403.03,1595.52,628.91,1,-1,-1,-1
62,8,1017.40,414.64,1056.96,504.80,1,-1,-1,-1
62,9,988.07,483.62,1069.70,661.19,1,-1,-1,-1
62,10,1220.75,419.81,1278.01,553.18,1,-1,-1,-1
62,1,791.54,349.87,981.18,847.71,1,-1,-1,-1
62,20,1582.29,410.82,1742.90,717.74,1,-1,-1,-1
62,22,910.77,404.54,1003.17,627.33,1,-1,-1,-1
63,7,1499.19,400.85,1595.56,627.62,1,-1,-1,-1
63,8,1015.98,414.72,1055.31,504.16,1,-1,-1,-1
63,9,988.27,484.39,1069.30,661.06,1,-1,-1,-1
63,10,1221.14,420.58,1277.41,551.60,1,-1,-1,-1
63,11,601.63,434.81,656.69,555.78,1,-1,-1,-1
63,1,791.53,349.28,981.80,849.22,1,-1,-1,-1
63,20,1578.28,404.81,1741.43,716.18,1,-1,-1,-1
63,22,911.73,403.88,1004.41,627.34,1,-1,-1,-1
64,7,1499.33,396.75,1595.84,624.50,1,-1,-1,-1
64,8,1014.56,414.11,1054.11,503.93,1,-1,-1,-1
64,9,988.30,484.70,1069.01,661.01,1,-1,-1,-1
64,10,1221.30,420.87,1276.97,550.36,1,-1,-1,-1
64,11,601.09,434.04,657.21,555.79,1,-1,-1,-1
64,1,791.71,349.72,981.66,848.47,1,-1,-1,-1
64,20,1572.08,401.91,1736.47,714.91,1,-1,-1,-1
64,22,911.48,403.00,1005.18,628.71,1,-1,-1,-1
65,7,1498.75,393.91,1595.02,622.67,1,-1,-1,-1
65,8,1010.68,413.89,1050.33,503.86,1,-1,-1,-1
65,9,987.62,484.83,1068.11,660.99,1,-1,-1,-1
65,10,1220.21,420.98,1275.79,549.92,1,-1,-1,-1
65,11,602.32,433.34,658.58,555.39,1,-1,-1,-1
65,1,791.67,349.89,981.55,847.52,1,-1,-1,-1
65,20,1565.34,401.50,1729.86,713.10,1,-1,-1,-1
65,22,911.06,405.34,1004.86,631.24,1,-1,-1,-1
66,7,1495.18,393.54,1590.61,621.34,1,-1,-1,-1
66,8,1008.35,413.82,1047.71,503.18,1,-1,-1,-1
66,9,983.66,484.88,1064.08,660.99,1,-1,-1,-1
66,10,1216.24,420.35,1272.12,549.78,1,-1,-1,-1
66,1,790.94,350.61,980.73,846.50,1,-1,-1,-1
66,20,1558.83,402.06,1722.85,711.08,1,-1,-1,-1
66,22,910.84,407.58,1003.88,631.58,1,-1,-1,-1
66,24,1748.29,442.42,1817.22,554.73,1,-1,-1,-1
67,7,1496.93,392.37,1592.55,620.60,1,-1,-1,-1
67,8,1003.20,413.82,1042.34,502.94,1,-1,-1,-1
67,9,980.40,483.59,1061.55,661.65,1,-1,-1,-1
67,10,1213.74,416.79,1269.69,546.43,1,-1,-1,-1
67,11,590.15,439.59,645.48,559.15,1,-1,-1,-1
67,1,787.57,350.89,974.78,838.84,1,-1,-1,-1
